buenos ,Año,Titulo,Serie/Pelicula,Día de la semana,Palabra 1,Palabra 2,Palabra 3,Palabra 4,Palabra 5,Palabra 6,Palabra 7,Palabra 8,Palabra 9,Palabra 10,Palabra 11,Palabra 12,Palabra 13,Palabra 14,Palabra 15,Palabra 16,Palabra 17,Palabra 18,Palabra 19,Palabra 20,Palabra 21,Palabra 22,Palabra 23
09/07/2019,2019,Riverdale: Temporada 1: Capítulo 10: Días sin huella,Serie,martes,Riverdale:,Temporada,1:,Capítulo,10:,Días,sin,huella,,,,,,,,,,,,,,,
09/07/2019,2019,Insatiable: Temporada 1: Durazno de Georgia,Serie,martes,Insatiable:,Temporada,1:,Durazno,de,Georgia,,,,,,,,,,,,,,,,,
07/07/2019,2019,Family Business: Temporada 1: Punto final,Serie,domingo,Family,Business:,Temporada,1:,Punto,final,,,,,,,,,,,,,,,,,
07/07/2019,2019,Family Business: Temporada 1: Pastramaría,Serie,domingo,Family,Business:,Temporada,1:,Pastramaría,,,,,,,,,,,,,,,,,,
07/07/2019,2019,Family Business: Temporada 1: Listos para plantar,Serie,domingo,Family,Business:,Temporada,1:,Listos,para,plantar,,,,,,,,,,,,,,,,
07/07/2019,2019,Family Business: Temporada 1: Los puercos de Ámsterdam,Serie,domingo,Family,Business:,Temporada,1:,Los,puercos,de,Ámsterdam,,,,,,,,,,,,,,,
07/07/2019,2019,Family Business: Temporada 1: El trato,Serie,domingo,Family,Business:,Temporada,1:,El,trato,,,,,,,,,,,,,,,,,
07/07/2019,2019,Lindas mentirosas: Temporada 3: Aves de la misma pluma,Serie,domingo,Lindas,mentirosas:,Temporada,3:,Aves,de,la,misma,pluma,,,,,,,,,,,,,,
06/07/2019,2019,Family Business: Temporada 1: Plan de negocios,Serie,sábado,Family,Business:,Temporada,1:,Plan,de,negocios,,,,,,,,,,,,,,,,
06/07/2019,2019,Toy Story 2,Película,sábado,Toy,Story,2,,,,,,,,,,,,,,,,,,,,
06/07/2019,2019,Toy Story,Película,sábado,Toy,Story,,,,,,,,,,,,,,,,,,,,,
04/07/2019,2019,Supercampeones: El Niupi contra Tojo,Película,jueves,Supercampeones:,El,Niupi,contra,Tojo,,,,,,,,,,,,,,,,,,
04/07/2019,2019,Supercampeones: El diagnóstico crítico del doctor,Película,jueves,Supercampeones:,El,diagnóstico,crítico,del,doctor,,,,,,,,,,,,,,,,,
04/07/2019,2019,Supercampeones: El ardiente número 10,Película,jueves,Supercampeones:,El,ardiente,número,10,,,,,,,,,,,,,,,,,,
04/07/2019,2019,Supercampeones: Un desafío con Víctor Clifford,Película,jueves,Supercampeones:,Un,desafío,con,Víctor,Clifford,,,,,,,,,,,,,,,,,
04/07/2019,2019,Supercampeones: El tiro del tigre,Película,jueves,Supercampeones:,El,tiro,del,tigre,,,,,,,,,,,,,,,,,,
02/07/2019,2019,Lindas mentirosas: Temporada 3: El reino de los ciegos,Serie,martes,Lindas,mentirosas:,Temporada,3:,El,reino,de,los,ciegos,,,,,,,,,,,,,,
30/06/2019,2019,Shaft,Película,domingo,Shaft,,,,,,,,,,,,,,,,,,,,,,
30/06/2019,2019,Supercampeones: ¡Un saque de salida por el futuro!,Película,domingo,Supercampeones:,¡Un,saque,de,salida,por,el,futuro!,,,,,,,,,,,,,,,
30/06/2019,2019,"Supercampeones: Adiós, Roberto",Película,domingo,Supercampeones:,"Adiós,",Roberto,,,,,,,,,,,,,,,,,,,,
29/06/2019,2019,Supercampeones: La final del torneo,Película,sábado,Supercampeones:,La,final,del,torneo,,,,,,,,,,,,,,,,,,
29/06/2019,2019,Supercampeones: Oliver contra Hyuga,Película,sábado,Supercampeones:,Oliver,contra,Hyuga,,,,,,,,,,,,,,,,,,,
29/06/2019,2019,"Supercampeones: ¡Levántate, Andy Johnson!",Película,sábado,Supercampeones:,"¡Levántate,",Andy,Johnson!,,,,,,,,,,,,,,,,,,,
29/06/2019,2019,Lindas mentirosas: Temporada 3: La sangre es el nuevo negro,Serie,sábado,Lindas,mentirosas:,Temporada,3:,La,sangre,es,el,nuevo,negro,,,,,,,,,,,,,
29/06/2019,2019,Lindas mentirosas: Temporada 3: Sucedió esa noche,Serie,sábado,Lindas,mentirosas:,Temporada,3:,Sucedió,esa,noche,,,,,,,,,,,,,,,,
29/06/2019,2019,Supercampeones: La estrella de cristal,Película,sábado,Supercampeones:,La,estrella,de,cristal,,,,,,,,,,,,,,,,,,
29/06/2019,2019,Lindas mentirosas: Temporada 2: Desenmascarada,Serie,sábado,Lindas,mentirosas:,Temporada,2:,Desenmascarada,,,,,,,,,,,,,,,,,,
29/06/2019,2019,Lindas mentirosas: Temporada 2: Si estas muñecas hablaran,Serie,sábado,Lindas,mentirosas:,Temporada,2:,Si,estas,muñecas,hablaran,,,,,,,,,,,,,,,
29/06/2019,2019,Supercampeones: Comienza el torneo nacional de futbol soccer juvenil,Película,sábado,Supercampeones:,Comienza,el,torneo,nacional,de,futbol,soccer,juvenil,,,,,,,,,,,,,,
29/06/2019,2019,Supercampeones: El nacimiento del capitán Oliver Atom,Película,sábado,Supercampeones:,El,nacimiento,del,capitán,Oliver,Atom,,,,,,,,,,,,,,,,
29/06/2019,2019,Toy Story: olvidados en el tiempo,Película,sábado,Toy,Story:,olvidados,en,el,tiempo,,,,,,,,,,,,,,,,,
29/06/2019,2019,Toy Story: una historia de terror,Película,sábado,Toy,Story:,una,historia,de,terror,,,,,,,,,,,,,,,,,
29/06/2019,2019,Hangman,Película,sábado,Hangman,,,,,,,,,,,,,,,,,,,,,,
28/06/2019,2019,Lindas mentirosas: Temporada 2: El cristal con que se mira,Serie,viernes,Lindas,mentirosas:,Temporada,2:,El,cristal,con,que,se,mira,,,,,,,,,,,,,
28/06/2019,2019,Lindas mentirosas: Temporada 2: Papá sabe más,Serie,viernes,Lindas,mentirosas:,Temporada,2:,Papá,sabe,más,,,,,,,,,,,,,,,,
27/06/2019,2019,Trinkets: Temporada 1: Las caras del espejo,Serie,jueves,Trinkets:,Temporada,1:,Las,caras,del,espejo,,,,,,,,,,,,,,,,
27/06/2019,2019,Residue: Episodio 1,Serie,jueves,Residue:,Episodio,1,,,,,,,,,,,,,,,,,,,,
27/06/2019,2019,Crazyhead: Un caballo loco,Película,jueves,Crazyhead:,Un,caballo,loco,,,,,,,,,,,,,,,,,,,
27/06/2019,2019,Lindas mentirosas: Temporada 2: Descifrando el código,Serie,jueves,Lindas,mentirosas:,Temporada,2:,Descifrando,el,código,,,,,,,,,,,,,,,,
25/06/2019,2019,The Society: Así pasa,Película,martes,The,Society:,Así,pasa,,,,,,,,,,,,,,,,,,,
24/06/2019,2019,Lindas mentirosas: Temporada 2: Control: A,Serie,lunes,Lindas,mentirosas:,Temporada,2:,Control:,A,,,,,,,,,,,,,,,,,
23/06/2019,2019,The Society: Nuevos nombres,Película,domingo,The,Society:,Nuevos,nombres,,,,,,,,,,,,,,,,,,,
23/06/2019,2019,The Society: Veneno,Película,domingo,The,Society:,Veneno,,,,,,,,,,,,,,,,,,,,
23/06/2019,2019,The Society: Las reglas de Allie,Película,domingo,The,Society:,Las,reglas,de,Allie,,,,,,,,,,,,,,,,,
22/06/2019,2019,The Society: Un maldito dios o algo así,Película,sábado,The,Society:,Un,maldito,dios,o,algo,así,,,,,,,,,,,,,,,
22/06/2019,2019,Anatomía según Grey: Si no llega el mañana,Película,sábado,Anatomía,según,Grey:,Si,no,llega,el,mañana,,,,,,,,,,,,,,,
22/06/2019,2019,Inside the World’s Toughest Prisons: Temporada 3: Colombia: Narcoprisión,Serie,sábado,Inside,the,World’s,Toughest,Prisons:,Temporada,3:,Colombia:,Narcoprisión,,,,,,,,,,,,,,
22/06/2019,2019,Inside the World’s Toughest Prisons: Temporada 3: Costa Rica: Una cárcel en el filo de la navaja,Serie,sábado,Inside,the,World’s,Toughest,Prisons:,Temporada,3:,Costa,Rica:,Una,cárcel,en,el,filo,de,la,navaja,,,,,,
22/06/2019,2019,The Society: Me pongo en su lugar,Película,sábado,The,Society:,Me,pongo,en,su,lugar,,,,,,,,,,,,,,,,
20/06/2019,2019,La casa de papel: Parte 2: Episodio 8,Serie,jueves,La,casa,de,papel:,Parte,2:,Episodio,8,,,,,,,,,,,,,,,
19/06/2019,2019,Zona blanca: Cuando llegas al pueblo,Película,miércoles,Zona,blanca:,Cuando,llegas,al,pueblo,,,,,,,,,,,,,,,,,
15/06/2019,2019,Conversaciones con asesinos: Las cintas de Ted Bundy: Apuesto demonio,Película,sábado,Conversaciones,con,asesinos:,Las,cintas,de,Ted,Bundy:,Apuesto,demonio,,,,,,,,,,,,,
15/06/2019,2019,Easy: Temporada 1: El maldito estudio,Serie,sábado,Easy:,Temporada,1:,El,maldito,estudio,,,,,,,,,,,,,,,,,
14/06/2019,2019,Target,Película,viernes,Target,,,,,,,,,,,,,,,,,,,,,,
14/06/2019,2019,The Walking Dead: Temporada 8: El gran miedoso,Serie,viernes,The,Walking,Dead:,Temporada,8:,El,gran,miedoso,,,,,,,,,,,,,,,
12/06/2019,2019,Historia de un crimen: Colmenares: La noche oscura de Halloween,Película,miércoles,Historia,de,un,crimen:,Colmenares:,La,noche,oscura,de,Halloween,,,,,,,,,,,,,
11/06/2019,2019,Frida,Película,martes,Frida,,,,,,,,,,,,,,,,,,,,,,
11/06/2019,2019,Historias de San Francisco: Miniserie: Ella es turbia,Serie,martes,Historias,de,San,Francisco:,Miniserie:,Ella,es,turbia,,,,,,,,,,,,,,,
10/06/2019,2019,Those People,Película,lunes,Those,People,,,,,,,,,,,,,,,,,,,,,
09/06/2019,2019,Puertas abiertas,Película,domingo,Puertas,abiertas,,,,,,,,,,,,,,,,,,,,,
08/06/2019,2019,BONDING: Temporada 1: En el bosque,Serie,sábado,BONDING:,Temporada,1:,En,el,bosque,,,,,,,,,,,,,,,,,
08/06/2019,2019,BONDING: Temporada 1: Pingüinos,Serie,sábado,BONDING:,Temporada,1:,Pingüinos,,,,,,,,,,,,,,,,,,,
08/06/2019,2019,BONDING: Temporada 1: Cita doble,Serie,sábado,BONDING:,Temporada,1:,Cita,doble,,,,,,,,,,,,,,,,,,
08/06/2019,2019,BONDING: Temporada 1: Cuerpo a cuerpo,Serie,sábado,BONDING:,Temporada,1:,Cuerpo,a,cuerpo,,,,,,,,,,,,,,,,,
08/06/2019,2019,BONDING: Temporada 1: El pasado a veces nos alcanza,Serie,sábado,BONDING:,Temporada,1:,El,pasado,a,veces,nos,alcanza,,,,,,,,,,,,,,
08/06/2019,2019,BONDING: Temporada 1: El tímido Pete,Serie,sábado,BONDING:,Temporada,1:,El,tímido,Pete,,,,,,,,,,,,,,,,,
08/06/2019,2019,"BONDING: Temporada 1: Viejos amigos, nuevos nombres",Serie,sábado,BONDING:,Temporada,1:,Viejos,"amigos,",nuevos,nombres,,,,,,,,,,,,,,,,
05/06/2019,2019,Chicas buenas: Temporada 2: Rey,Serie,miércoles,Chicas,buenas:,Temporada,2:,Rey,,,,,,,,,,,,,,,,,,
05/06/2019,2019,Chicas buenas: Temporada 2: Jeff,Serie,miércoles,Chicas,buenas:,Temporada,2:,Jeff,,,,,,,,,,,,,,,,,,
05/06/2019,2019,Chicas buenas: Temporada 2: Temporada de cacería,Serie,miércoles,Chicas,buenas:,Temporada,2:,Temporada,de,cacería,,,,,,,,,,,,,,,,
05/06/2019,2019,Chicas buenas: Temporada 2: Esta tierra es tu tierra,Serie,miércoles,Chicas,buenas:,Temporada,2:,Esta,tierra,es,tu,tierra,,,,,,,,,,,,,,
04/06/2019,2019,Chicas buenas: Temporada 2: Una última vez,Serie,martes,Chicas,buenas:,Temporada,2:,Una,última,vez,,,,,,,,,,,,,,,,
04/06/2019,2019,Chicas buenas: Temporada 2: Thelma y Louise,Serie,martes,Chicas,buenas:,Temporada,2:,Thelma,y,Louise,,,,,,,,,,,,,,,,
04/06/2019,2019,Chicas buenas: Temporada 2: La mantita,Serie,martes,Chicas,buenas:,Temporada,2:,La,mantita,,,,,,,,,,,,,,,,,
04/06/2019,2019,Chicas buenas: Temporada 2: Quítate los pantalones,Serie,martes,Chicas,buenas:,Temporada,2:,Quítate,los,pantalones,,,,,,,,,,,,,,,,
04/06/2019,2019,Chicas buenas: Temporada 2: Liquidación total,Serie,martes,Chicas,buenas:,Temporada,2:,Liquidación,total,,,,,,,,,,,,,,,,,
04/06/2019,2019,Chicas buenas: Temporada 2: Elige tu veneno,Serie,martes,Chicas,buenas:,Temporada,2:,Elige,tu,veneno,,,,,,,,,,,,,,,,
04/06/2019,2019,Chicas buenas: Temporada 2: Este es el correo de voz de Leslie Peterson,Serie,martes,Chicas,buenas:,Temporada,2:,Este,es,el,correo,de,voz,de,Leslie,Peterson,,,,,,,,,,
04/06/2019,2019,Chicas buenas: Temporada 2: ¡Despacio! Niños jugando,Serie,martes,Chicas,buenas:,Temporada,2:,¡Despacio!,Niños,jugando,,,,,,,,,,,,,,,,
03/06/2019,2019,Countdown to Death: Pablo Escobar,Película,lunes,Countdown,to,Death:,Pablo,Escobar,,,,,,,,,,,,,,,,,,
03/06/2019,2019,Tal vez es para siempre,Película,lunes,Tal,vez,es,para,siempre,,,,,,,,,,,,,,,,,,
02/06/2019,2019,He's Out There,Película,domingo,He's,Out,There,,,,,,,,,,,,,,,,,,,,
02/06/2019,2019,Chicas buenas: Temporada 2: Preferiría hacer manualidades,Serie,domingo,Chicas,buenas:,Temporada,2:,Preferiría,hacer,manualidades,,,,,,,,,,,,,,,,
02/06/2019,2019,Dumplin,Película,domingo,Dumplin,,,,,,,,,,,,,,,,,,,,,,
01/06/2019,2019,Lindas mentirosas: Temporada 2: La dura verdad,Serie,sábado,Lindas,mentirosas:,Temporada,2:,La,dura,verdad,,,,,,,,,,,,,,,,
01/06/2019,2019,La maldición,Película,sábado,La,maldición,,,,,,,,,,,,,,,,,,,,,
01/06/2019,2019,The OA: Parte I: Capítulo 2: El nuevo coloso,Serie,sábado,The,OA:,Parte,I:,Capítulo 2:,El,nuevo,coloso,,,,,,,,,,,,,,,
31/05/2019,2019,RuPaul’s Drag Race: Untucked!: Temporada 11: Episodio 1,Serie,viernes,RuPaul’s,Drag,Race:,Untucked!:,Temporada,11:,Episodio,1,,,,,,,,,,,,,,,
27/05/2019,2019,Sherlock: Temporada 2: Los sabuesos de los Baskerville,Serie,lunes,Sherlock:,Temporada,2:,Los,sabuesos,de,los,Baskerville,,,,,,,,,,,,,,,
27/05/2019,2019,Lucifer: Temporada 2: El Exterminador,Serie,lunes,Lucifer:,Temporada,2:,El,Exterminador,,,,,,,,,,,,,,,,,,
26/05/2019,2019,Lucifer: Temporada 2: Las señoritas se van,Serie,domingo,Lucifer:,Temporada,2:,Las,señoritas,se,van,,,,,,,,,,,,,,,,
25/05/2019,2019,The Society: Gota a gota,Película,sábado,The,Society:,Gota,a,gota,,,,,,,,,,,,,,,,,,
25/05/2019,2019,The Society: Adiós a la inocencia,Película,sábado,The,Society:,Adiós,a,la,inocencia,,,,,,,,,,,,,,,,,
22/05/2019,2019,The Society: Nuestro pueblo,Película,miércoles,The,Society:,Nuestro,pueblo,,,,,,,,,,,,,,,,,,,
22/05/2019,2019,The Society: Lo que pasó,Película,miércoles,The,Society:,Lo,que,pasó,,,,,,,,,,,,,,,,,,
21/05/2019,2019,Gravity Falls: Un verano de misterios: Gideon asciende,Película,martes,Gravity,Falls:,Un,verano,de,misterios:,Gideon,asciende,,,,,,,,,,,,,,,
21/05/2019,2019,Gravity Falls: Un verano de misterios: Escapando de los sueños,Película,martes,Gravity,Falls:,Un,verano,de,misterios:,Escapando,de,los,sueños,,,,,,,,,,,,,
21/05/2019,2019,Gravity Falls: Un verano de misterios: La tierra antes de los cerdos,Película,martes,Gravity,Falls:,Un,verano,de,misterios:,La,tierra,antes,de,los,cerdos,,,,,,,,,,,
21/05/2019,2019,Gravity Falls: Un verano de misterios: Chicoz locos,Película,martes,Gravity,Falls:,Un,verano,de,misterios:,Chicoz,locos,,,,,,,,,,,,,,,
21/05/2019,2019,Gravity Falls: Un verano de misterios: Aprovecha la alfombra,Película,martes,Gravity,Falls:,Un,verano,de,misterios:,Aprovecha,la,alfombra,,,,,,,,,,,,,,
21/05/2019,2019,Gravity Falls: Un verano de misterios: Un profundo final,Película,martes,Gravity,Falls:,Un,verano,de,misterios:,Un,profundo,final,,,,,,,,,,,,,,
21/05/2019,2019,Lucifer: Temporada 2: Devorador de pecados,Serie,martes,Lucifer:,Temporada,2:,Devorador,de,pecados,,,,,,,,,,,,,,,,,
21/05/2019,2019,"Lucifer: Temporada 2: Engaña engañadora, dijo la gran zorra infame",Serie,martes,Lucifer:,Temporada,2:,Engaña,"engañadora,",dijo,la,gran,zorra,infame,,,,,,,,,,,,,
21/05/2019,2019,Lindas mentirosas: Temporada 2: Un beso antes de mentir,Serie,martes,Lindas,mentirosas:,Temporada,2:,Un,beso,antes,de,mentir,,,,,,,,,,,,,,
21/05/2019,2019,Entre vino y vinagre,Película,martes,Entre,vino,y,vinagre,,,,,,,,,,,,,,,,,,,
21/05/2019,2019,Nos vemos ayer,Película,martes,Nos,vemos,ayer,,,,,,,,,,,,,,,,,,,,
21/05/2019,2019,Lucifer: Temporada 2: Todo resulta bien para Lucifer,Serie,martes,Lucifer:,Temporada,2:,Todo,resulta,bien,para,Lucifer,,,,,,,,,,,,,,,
21/05/2019,2019,Lucifer: Temporada 2: Monstruo,Serie,martes,Lucifer:,Temporada,2:,Monstruo,,,,,,,,,,,,,,,,,,,
21/05/2019,2019,Morir por arte de magia: CIUDAD DEL CABO: El gran escape,Película,martes,Morir,por,arte,de,magia:,CIUDAD,DEL,CABO:,El,gran,escape,,,,,,,,,,,,
20/05/2019,2019,Lindas mentirosas: Temporada 2: La rubia guiando a la ciega,Serie,lunes,Lindas,mentirosas:,Temporada,2:,La,rubia,guiando,a,la,ciega,,,,,,,,,,,,,
20/05/2019,2019,"Supercampeones: Steve, 'El volcán'",Película,lunes,Supercampeones:,"Steve,",El,volcán',,,,,,,,,,,,,,,,,,,
19/05/2019,2019,Easy: Temporada 1: Así en el arte como en la vida,Serie,domingo,Easy:,Temporada,1:,Así,en,el,arte,como,en,la,vida,,,,,,,,,,,,
19/05/2019,2019,Easy: Temporada 1: Controlada,Serie,domingo,Easy:,Temporada,1:,Controlada,,,,,,,,,,,,,,,,,,,
19/05/2019,2019,Easy: Temporada 1: Hermanos cerveceros,Serie,domingo,Easy:,Temporada,1:,Hermanos,cerveceros,,,,,,,,,,,,,,,,,,
19/05/2019,2019,Easy: Temporada 1: Cenicienta vegana,Serie,domingo,Easy:,Temporada,1:,Cenicienta,vegana,,,,,,,,,,,,,,,,,,
19/05/2019,2019,Lindas mentirosas: Temporada 2: Dejen que el agua me retenga,Serie,domingo,Lindas,mentirosas:,Temporada,2:,Dejen,que,el,agua,me,retenga,,,,,,,,,,,,,
19/05/2019,2019,Lindas mentirosas: Temporada 2: Un buen pedazo de “A”,Serie,domingo,Lindas,mentirosas:,Temporada,2:,Un,buen,pedazo,de,“A”,,,,,,,,,,,,,,
19/05/2019,2019,La reina del flow: Temporada 1: Episodio 82,Serie,domingo,La,reina,del,flow:,Temporada,1:,Episodio,82,,,,,,,,,,,,,,,
19/05/2019,2019,La reina del flow: Temporada 1: Episodio 81,Serie,domingo,La,reina,del,flow:,Temporada,1:,Episodio,81,,,,,,,,,,,,,,,
18/05/2019,2019,La reina del flow: Temporada 1: Episodio 80,Serie,sábado,La,reina,del,flow:,Temporada,1:,Episodio,80,,,,,,,,,,,,,,,
18/05/2019,2019,La reina del flow: Temporada 1: Episodio 79,Serie,sábado,La,reina,del,flow:,Temporada,1:,Episodio,79,,,,,,,,,,,,,,,
16/05/2019,2019,Gravity Falls: Un verano de misterios: ¡Pozo sin fondo!,Película,jueves,Gravity,Falls:,Un,verano,de,misterios:,¡Pozo,sin,fondo!,,,,,,,,,,,,,,
16/05/2019,2019,Gravity Falls: Un verano de misterios: La jefa Mabel,Película,jueves,Gravity,Falls:,Un,verano,de,misterios:,La,jefa,Mabel,,,,,,,,,,,,,,
16/05/2019,2019,Gravity Falls: Un verano de misterios: Súper Halloween,Película,jueves,Gravity,Falls:,Un,verano,de,misterios:,Súper,Halloween,,,,,,,,,,,,,,,
16/05/2019,2019,Gravity Falls: Un verano de misterios: Pequeño Dipper,Película,jueves,Gravity,Falls:,Un,verano,de,misterios:,Pequeño,Dipper,,,,,,,,,,,,,,,
16/05/2019,2019,Gravity Falls: Un verano de misterios: Pelea de luchadores,Película,jueves,Gravity,Falls:,Un,verano,de,misterios:,Pelea,de,luchadores,,,,,,,,,,,,,,
12/05/2019,2019,Vengadores: La era de Ultrón,Película,domingo,Vengadores:,La,era,de,Ultrón,,,,,,,,,,,,,,,,,,
12/05/2019,2019,La peor semana,Película,domingo,La,peor,semana,,,,,,,,,,,,,,,,,,,,
12/05/2019,2019,Gente que viene y bah,Película,domingo,Gente,que,viene,y,bah,,,,,,,,,,,,,,,,,,
11/05/2019,2019,Black Summer: Temporada 1: Marea humana,Serie,sábado,Black,Summer:,Temporada,1:,Marea,humana,,,,,,,,,,,,,,,,,
07/05/2019,2019,RuPaul's Drag Race: Temporada 8: El juego de las imitaciones,Serie,martes,RuPaul's,Drag,Race:,Temporada,8:,El,juego,de,las,imitaciones,,,,,,,,,,,,,
07/05/2019,2019,RuPaul's Drag Race: Temporada 8: Reinas New Wave,Serie,martes,RuPaul's,Drag,Race:,Temporada,8:,Reinas,New,Wave,,,,,,,,,,,,,,,
06/05/2019,2019,Anatomía según Grey: La fiesta,Película,lunes,Anatomía,según,Grey:,La,fiesta,,,,,,,,,,,,,,,,,,
04/05/2019,2019,La reina del flow: Temporada 1: Episodio 78,Serie,sábado,La,reina,del,flow:,Temporada,1:,Episodio,78,,,,,,,,,,,,,,,
04/05/2019,2019,La reina del flow: Temporada 1: Episodio 77,Serie,sábado,La,reina,del,flow:,Temporada,1:,Episodio,77,,,,,,,,,,,,,,,
02/05/2019,2019,Mi primer amor de verdad: Temporada 1: Tan solo amigos,Serie,jueves,Mi,primer,amor,de,verdad:,Temporada,1:,Tan,solo,amigos,,,,,,,,,,,,,
01/05/2019,2019,La reina del flow: Temporada 1: Episodio 76,Serie,miércoles,La,reina,del,flow:,Temporada,1:,Episodio,76,,,,,,,,,,,,,,,
01/05/2019,2019,Anatomía según Grey: Tierra de nadie,Película,miércoles,Anatomía,según,Grey:,Tierra,de,nadie,,,,,,,,,,,,,,,,,
01/05/2019,2019,"Anatomía según Grey: Ganar una batalla, perder una guerra",Película,miércoles,Anatomía,según,Grey:,Ganar,una,"batalla,",perder,una,guerra,,,,,,,,,,,,,,
01/05/2019,2019,El príncipe de Persia - Las arenas del tiempo,Película,miércoles,El,príncipe,de,Persia,-,Las,arenas,del,tiempo,,,,,,,,,,,,,,
01/05/2019,2019,The Protector: Temporada 2: Episodio 8,Serie,miércoles,The,Protector:,Temporada,2:,Episodio,8,,,,,,,,,,,,,,,,,
01/05/2019,2019,The Protector: Temporada 2: Episodio 7,Serie,miércoles,The,Protector:,Temporada,2:,Episodio,7,,,,,,,,,,,,,,,,,
01/05/2019,2019,The Protector: Temporada 2: Episodio 6,Serie,miércoles,The,Protector:,Temporada,2:,Episodio,6,,,,,,,,,,,,,,,,,
01/05/2019,2019,The Protector: Temporada 2: Episodio 5,Serie,miércoles,The,Protector:,Temporada,2:,Episodio,5,,,,,,,,,,,,,,,,,
30/04/2019,2019,The Protector: Temporada 2: Episodio 4,Serie,martes,The,Protector:,Temporada,2:,Episodio,4,,,,,,,,,,,,,,,,,
30/04/2019,2019,The Protector: Temporada 2: Episodio 3,Serie,martes,The,Protector:,Temporada,2:,Episodio,3,,,,,,,,,,,,,,,,,
30/04/2019,2019,Special: Temporada 1: Capítulo ocho: Gay Gardens,Serie,martes,Special:,Temporada,1:,Capítulo,ocho:,Gay,Gardens,,,,,,,,,,,,,,,,
30/04/2019,2019,Special: Temporada 1: Capítulo siete: Cita sorda ciega,Serie,martes,Special:,Temporada,1:,Capítulo,siete:,Cita,sorda,ciega,,,,,,,,,,,,,,,
30/04/2019,2019,Special: Temporada 1: Capítulo seis: Buen potencial,Serie,martes,Special:,Temporada,1:,Capítulo,seis:,Buen,potencial,,,,,,,,,,,,,,,,
30/04/2019,2019,Special: Temporada 1: Capítulo cinco: Mamálogos de la vagina,Serie,martes,Special:,Temporada,1:,Capítulo,cinco:,Mamálogos,de,la,vagina,,,,,,,,,,,,,,
30/04/2019,2019,Special: Temporada 1: Capítulo cuatro: Fiesta de inauguración,Serie,martes,Special:,Temporada,1:,Capítulo,cuatro:,Fiesta,de,inauguración,,,,,,,,,,,,,,,
30/04/2019,2019,Special: Temporada 1: Capítulo tres: Scones gratis,Serie,martes,Special:,Temporada,1:,Capítulo tres:,Scones,gratis,,,,,,,,,,,,,,,,,
30/04/2019,2019,Special: Temporada 1: Capítulo dos: El final profundo,Serie,martes,Special:,Temporada,1:,Capítulo,dos:,El,final,profundo,,,,,,,,,,,,,,,
30/04/2019,2019,Special: Temporada 1: Capítulo uno: Sátira LOL,Serie,martes,Special:,Temporada,1:,Capítulo uno:,Sátira,LOL,,,,,,,,,,,,,,,,,
30/04/2019,2019,Anatomía según Grey: El primer corte es el más profundo,Película,martes,Anatomía,según,Grey:,El,primer,corte,es,el,más,profundo,,,,,,,,,,,,,
29/04/2019,2019,Gravity Falls: Un verano de misterios: El cerdo del viajero del tiempo,Película,lunes,Gravity,Falls:,Un,verano,de,misterios:,El,cerdo,del,viajero,del,tiempo,,,,,,,,,,,
29/04/2019,2019,Gravity Falls: Un verano de misterios: Tesoro irracional,Película,lunes,Gravity,Falls:,Un,verano,de,misterios:,Tesoro,irracional,,,,,,,,,,,,,,,
29/04/2019,2019,Gravity Falls: Un verano de misterios: Doble Dipper,Película,lunes,Gravity,Falls:,Un,verano,de,misterios:,Doble,Dipper,,,,,,,,,,,,,,,
29/04/2019,2019,Gravity Falls: Un verano de misterios: Dipper vs. hombría,Película,lunes,Gravity,Falls:,Un,verano,de,misterios:,Dipper,vs.,hombría,,,,,,,,,,,,,,
29/04/2019,2019,Gravity Falls: Un verano de misterios: La tienda embrujada,Película,lunes,Gravity,Falls:,Un,verano,de,misterios:,La,tienda,embrujada,,,,,,,,,,,,,,
29/04/2019,2019,The Protector: Temporada 2: Episodio 2,Serie,lunes,The,Protector:,Temporada,2:,Episodio,2,,,,,,,,,,,,,,,,,
29/04/2019,2019,The Protector: Temporada 2: Episodio 1,Serie,lunes,The,Protector:,Temporada,2:,Episodio,1,,,,,,,,,,,,,,,,,
29/04/2019,2019,Sin senos sí hay paraíso: Temporada 1: Nace Catalina chica,Serie,lunes,Sin,senos,sí,hay,paraíso:,Temporada,1:,Nace,Catalina,chica,,,,,,,,,,,,,
28/04/2019,2019,Anatomía según Grey: La noche de un día difícil,Película,domingo,Anatomía,según,Grey:,La,noche,de,un,día,difícil,,,,,,,,,,,,,,
28/04/2019,2019,El sorprendente Hombre-Araña 2: La amenaza de Electro,Película,domingo,El,sorprendente,Hombre-Araña,2:,La,amenaza,de,Electro,,,,,,,,,,,,,,,
28/04/2019,2019,La reina del flow: Temporada 1: Episodio 75,Serie,domingo,La,reina,del,flow:,Temporada,1:,Episodio,75,,,,,,,,,,,,,,,
